,Name,Address,Latitude,Longitude
2941,Street Reach Ministries of Myrtle Beach Myrtle Beach South Carolina,"1005 Osceola St   Myrtle Beach, South Carolina 29577",33.68007278000,-78.898284900000
2942,Good Samaritan House Homeless Shelter London Kentucky,"220 East 4th ST London, Kentucky 40741",37.12930679000,-84.081413200000
2943,Room In The Inn Nelson County Bardstown Kentucky,"310 N. 2nd Street Bardstown, Kentucky 40004",37.81214820000,-85.464234000000
2944,Operation Care Shelbyville ,"708 Main St Shelbyville, Kentucky 40065",38.21091200000,-85.219314000000
2945,The Center for Women and Families Shelbyville Office Shelbyville Kentucky,"500 Main St Shelbyville, Kentucky 40065",38.21049500000,-85.216025000000
2946,Open Door of Hope Shelbyville Kentucky,"211 8th street Shelbyville, Kentucky 40065",38.21364975000,-85.220085100000
2947,Paducah Cooperative Ministry Paducah Kentucky,"402 Legion Drive Paducah, Kentucky 42003",37.05901718000,-88.588027900000
2948,New Liberty Homeless Shelter Richmond Kentucky,"123 Pine Street Richmond, Kentucky 40475",37.74361420000,-84.279342600000
2949,Emergency Shelter at The Salvation Army Richmond KY Richmond Kentucky,"1675 E Main St Richmond, Kentucky 40475",37.74385452000,-84.258178700000
2950,Daniel Boone Community Action Agency (Ashlee’s House Homeless Shelter) Mt. Vernon Kentucky,"105 East Main Street Mt. Vernon, Kentucky 67211",37.35338550000,-84.339452000000
2951,Salvation Army Emergency Shelter Bowling Green Bowling Green Kentucky,"400 W. Main Ave Bowling Green, Kentucky 42102",37.00041962000,-86.448249800000
2952,Veterans Transitional Housing Center  Pikeville  Kentucky,"152 Douglas Parkway Pikeville , Kentucky 41501",37.37960434000,-82.534828100000
2953,WestCare Emergency Shelter Pikeville Kentucky,"173 Redale Road Pikeville, Kentucky 41501",37.48712540000,-82.527275000000
2954,Family Crisis Support Services Norton Virginia,"701 Kentucky Ave SE Norton, Virginia  2427",36.93736833000,-82.602755000000
2955,Bowling Park Homeless Shelter Edmonton Kentucky,"1608 West Stockton Street Edmonton, Kentucky 42129",36.98869705000,-85.645072900000
2956,Chrysalis House Lexington Kentucky,"120 Chrysalis Ct Lexington, Kentucky 40504",38.04382130000,-84.499197000000
2957,The Lighthouse Ministries - Rachel House Lexington Kentucky,"190 Spruce St  Lexington, Kentucky 40507",38.04456329000,-84.491333000000
2958,Catholic Action Center Lexington Kentucky,"1055 Industry Rd Lexington, Kentucky 40505",38.04491000000,-84.461120000000
2959,Franklin County Women and Family Shelter Frankfort Kentucky,"303 East Third Street Frankfort, Kentucky 40601",38.19310600000,-84.871049000000
2960,Access - Shelter for Men and Soup Kitchen Frankfort Kentucky,"311 West Second St. Frankfort, Kentucky 40601",38.19501877000,-84.878295900000
2961,"Simon House, Inc - For Pregnant Women Frankfort Kentucky","208 W Campbell St Frankfort, Kentucky 40601",38.19102859000,-84.876647900000
2962,Elizabeth's Village Georgetown Kentucky,"110 E. Main Street Georgetown, Kentucky 40324",38.20991570000,-84.559510300000
2963,Volunteers of America Transitional Housing Program Lexington Kentucky,"1400 N. Forbes Road Lexington, Kentucky 40511",38.06472100000,-84.519847000000
2964,Lexington Rescue Mission Lexington Kentucky,"444 Glen Arvin Avenue Lexington, Kentucky 40588",38.06494090000,-84.504005000000
2965,Salvation Army Shelter Lexington Lexington Kentucky,"736 W. Main St.  Lexington, Kentucky 40508",38.05283000000,-84.505261000000
2966,M.A.S.H. Services of the Bluegrass Lexington  Kentucky,"536 West Third Street Lexington , Kentucky 40508",38.05622101000,-84.500022800000
2967,Hope Center for Men Lexington Kentucky,"360 W. Loudon Avenue Lexington, Kentucky 40508",38.06210833000,-84.494116670000
2968,New Life Day Center Lexington Kentucky,"224 North Martin Luther King Blvd. Lexington, Kentucky 40507",38.04754257000,-84.491058300000
2969,The Beacon of Hope Emergency Shelter Winchester Kentucky,"850 Bypass Road Winchester, Kentucky 40391",38.00224450000,-84.212245300000
2970,Clark County Homeless Coalition Winchester Kentucky," 19 Wainscott Ave Winchester, Kentucky 40391",37.99452000000,-84.182960000000
2971,Hope House Hazard Kentucky,"1001 N Main St Hazard, Kentucky 41701",37.25394900000,-83.194542830000
2972,Haven House Jackson Kentucky,"3770 Highway 15 South Jackson, Kentucky 41339",37.50857580000,-83.341564000000
2973,Bethany House Spouse Abuse Center Somerset Kentucky,"P.O. Box 864 Somerset, Kentucky 42501",37.06616710000,-84.614858900000
2974,East Kentucky House of Hope Martin Kentucky,"644 Kentucky Highway 122 Martin, Kentucky 41649",37.55580000000,-82.754980000000
2975,Gateway Homeless Coalition Morehead Kentucky,"695 Flemingsburg Rd. Morehead, Kentucky 40351",38.18074417000,-83.446716300000
2976,Mountain Haven Emergency Shelter Morehead Kentucky,"1034 East Main Street Level 2 Morehead, Kentucky 40351",38.19158600000,-83.419124000000
2977,Family Promise of Pickens County Easley South Carolina,"111 Hillcrest Ave Easley, South Carolina  2964",34.82278190000,-82.590271000000
2978,TLC Ministries of Beaufort Beaufort South Carolina,"PO Box 2537  Beaufort, South Carolina 29901",32.43000031000,-80.669998100000
2979,Streets of America Homeless Outreach Beaufort South Carolina,"19 Santee Lane Beaufort, South Carolina 29906",32.49947600000,-80.728622000000
2980,House of Refuge - Refuge Outreach Ministry Darlington South Carolina,"P.O. Box 452 Darlington, South Carolina 29540",34.36707520000,-80.067764000000
2981,Food for the Soul KC Camden South Carolina,"110 A E. Dekalb St. Camden, South Carolina 29020",34.24806467000,-80.596493170000
2982,New Day on Mill Transitional Housing Camden South Carolina,"1207 Mill Street Camden, South Carolina 29020",34.24916077000,-80.599746700000
2983,Samaritan House of Sumter Sumter South Carolina,"320 West Oakland Ave Sumter, South Carolina 29151",33.91539001000,-80.348564100000
2984,Sumter Mission Outreach Sumter South Carolina,"510 West Oakland Avenue Sumter, South Carolina 29150",33.91545000000,-80.351667000000
2985,Family Shelter Columbia South Carolina,"2411 Two Notch Road Columbia, South Carolina 29204",34.02723312378,-81.010673522949
2986,The Women's Shelter Columbia South Carolina,"3425 North Main Street Columbia, South Carolina 29203",34.03056335000,-81.042404100000
2987,Family Promise of the Midlands Columbia South Carolina,"1333 Omarest Dr Columbia, South Carolina 29210",34.03444200000,-81.086986000000
2988,Transitions Homeless Recovery Center Columbia  South Carolina,"2025 Main Street Columbia , South Carolina 29201",34.01287460000,-81.038871700000
2989,Hannah House Columbia South Carolina,"1726 Sumter Street Columbia, South Carolina 29201",34.00894547000,-81.034896800000
2990,Oliver Gospel Mission Columbia South Carolina,"1100 Taylor St. Columbia, South Carolina 29202",34.00602341000,-81.037284800000
2991,Palmetto Place Children's Shelter Columbia South Carolina,"P.O. Box 3395 Columbia, South Carolina 29230",34.00071040000,-81.034814400000
2992,Samaritan's Well - Shelter for women Lexington South Carolina,"129 Gibson St Lexington, South Carolina 29072",33.96844864000,-81.237457200000
2993,One80 Place Charleston South Carolina,"35 Walnut Street Charleston, South Carolina 29403",32.79964066000,-79.943641600000
2994,Star Gospel Mission Charleston South Carolina,"474 Meeting St. Charleston, South Carolina 29403",32.79552460000,-79.939826900000
2995,The Nehemiah House 2 Halfway House North Charleston South Carolina,"2143 Dorchester Road North Charleston, South Carolina 29405",32.85426330566,-79.979797363281
2996,The Nehemiah House Sliding Scale Halfway House North Charleston South Carolina,"2117 Commander Road North Charleston, South Carolina 29405",32.85461807251,-79.978622436523
2997,Home of Hope Summerville South Carolina,"821 Central Ave Summerville, South Carolina 29483",33.01502000000,-80.199780000000
2998,One80 Place Shelter Summerville  South Carolina,"107 Elks Lodge Lane  Summerville , South Carolina 29483",33.03278732000,-80.189720100000
2999,Kinard Manor of Lutheran Family Greenwood South Carolina,"949 S. Main St Greenwood, South Carolina 29646",34.18346786000,-82.157310400000
3000,Greenwood Pathway House Greenwood South Carolina,"208 Panola Avenue Greenwood, South Carolina 29646",34.17342800000,-82.151289700000
3001,Lakelands Veterans Home Greenwood South Carolina,"711 Scotch Cross Road-East Greenwood, South Carolina 29646",34.14024734497,-82.109573364258
3002,HADIT Home for Veterans Conway South Carolina,"1201 Leatherman Road Conway, South Carolina 29527",33.85500483000,-79.111702170000
3003,St Vincent De Paul Society Food Pantry Murrrells Inlet ,"542 Cypress Avenue Murrrells Inlet, South Carolina 29576",33.58881990000,-79.003481700000
3004,HADIT Home for Veterans Murrells Inlet South Carolina,"23 Crooked Island Circle Murrells Inlet, South Carolina 29576",33.54011000000,-79.061540000000
3005,Low Country Shelter Association Mullins South Carolina,"4825 S. Highway 41 Mullins, South Carolina 29574",34.09014130000,-79.298431400000
3006,PDCAA Shelter for the Homeless Florence South Carolina,"411 S. Jarrott Street Florence, South Carolina 29506",34.19154739000,-79.759315400000
3007,Courtney McGinnis Graham Community Shelter Florence South Carolina,"535 South Church Street Florence, South Carolina 29506",34.18819840000,-79.761931800000
3008,House of Hope of the Pee Dee Florence South Carolina,"1020 Darlington Street Florence, South Carolina 29501",34.19954510000,-79.785586000000
3009,Northern Virginia Family Service Oakton Virginia,"10455 White Granite Drive  Suite 100 Oakton, Virginia 22124",38.87354100000,-77.305517000000
3010,Bill Mehr Drop In Center Woodbridge Virginia,"14730 Potomac Mills Road Woodbridge, Virginia 22192",38.62911700000,-77.295461000000
3011,Prince William County Winter Shelter Woodbridge ,"14730 Potomac Mills Rd  Woodbridge, Virginia 22192",38.62906750000,-77.297631100000
3012,StreetLight Overnight Shelter  Woodbridge Virginia,"14730 Potomac Mills Road Woodbridge, Virginia 22192",38.62906750000,-77.297631100000
3013,Embry Rucker Community Shelter Reston  Virginia,"11975 Bowman Towne Drive Reston , Virginia 20190",38.96158599854,-77.359909057617
3014,Beverly Warren Emergency Shelter Dumfries Virginia,"17866 Main Street Dumfries, Virginia 22026",38.56497920000,-77.329973400000
3015,Liberty Godparent Home For Pregnant Ladies Lynchburg Virginia,"124 Liberty Mtn Drive Lynchburg, Virginia 24502",37.35297230000,-79.170795700000
3016,The Salvation Army Center Of Hope Lynchburg Virginia,"2211 Park Ave Lynchburg, Virginia 24501",37.40465350000,-79.162982300000
3017,Hand-Up Lodge Lynchburg Virginia,"915 Main Street Lynchburg, Virginia 24504",37.41424040000,-79.142181600000
3018,YWCA of Central Virginia Lynchburg Virginia,"626 Church St. Lynchburg, Virginia 24504",37.41628690000,-79.144523000000
3019,SERVE Shelter Manassas Virginia,"10056 Dean Drive Manassas, Virginia 20144",38.74459839000,-77.500358500000
3020,The Good Shepherd Alliance Ashburn Virginia,"20684 Ashburn Road Ashburn, Virginia 20147",39.04522100000,-77.486474000000
3021,Loudoun Homeless Services Center Leesburg Virginia,"19520 Meadow view Court Leesburg, Virginia 22076",39.07830429000,-77.550430300000
3022,Loudoun Abused Women’s Shelter (LAWS) Leesburg Virginia,"105 E Market Street Leesburg, Virginia 20175",39.11436000000,-77.562820000000
3023,Frederick Rescue Mission - Beacon House Frederick Maryland,"419 W South St Frederick, Maryland 21701",39.41165650000,-77.418694900000
3024,Alan P. Linton Emergency Shelter Frederick Maryland,"27 DeGrange Street Frederick, Maryland 21701",39.41205160000,-77.417913500000
3025,Frederick Community Action Agency Frederick Maryland,"100 South Market Street Frederick, Maryland 21701",39.41164398000,-77.410850500000
3026,Advocates for Homeless Families - Homeless Services Frederick Maryland,"216 Abrecht Place Frederick, Maryland 21701",39.41445160000,-77.417213400000
3027,Fauquier Family Shelter Services Warrenton Virginia,"95 Keith St Warrenton, Virginia 20188",38.71232224000,-77.799392700000
3028,CARITAS Richmond Virginia,"1532 High Street Richmond, Virginia 23220",37.55103683000,-77.463859500000
3029,Commonwealth Catholic Charities - Homeless Point of Entry Richmond Virginia,"511 W. Grace Street Richmond, Virginia 23230",37.54731369000,-77.447616500000
3030,HomeAgain Richmond Virginia,"2 E Main St Richmond, Virginia 23219",37.54320020000,-77.444076400000
3031,"Community Touch, Inc.  Bealeton Virginia","10499 Jericho Rd Bealeton, Virginia 22712",38.59867858887,-77.828102111816
3032,Thurman Brisben Center Fredericksburg Virginia,"471 Central Rd. Fredericksburg, Virginia 22401",38.28694915771,-77.472610473633
3033,Warren County Front Royal House of Hope Front Royal  Virginia,"722 Warren Ave Front Royal , Virginia 22630",38.92792510986,-78.192893981934
3034,House of Hope Front Royal Front Royal Virginia,"724 Warren Avenue Front Royal, Virginia 22630",38.92844600000,-78.193111000000
3035,Thermal Shelter of Front Royal Front Royal Virginia,"PO Box 454 Front Royal, Virginia 22630",38.92794000130,-78.195439968500
3036,To Our House Christiansburg Virginia,"110 Roanoke St Christiansburg, Virginia 24073",37.13035100000,-80.404323000000
3037,Bluefield Union Mission Bluefield West Virginia,"2203 Bluefield Avenue Bluefield, West Virginia 24701",37.26009750000,-81.247711100000
3038,Farmville Area Rescue Mission Farmville Virginia,"P.O. Box 213 Farmville, Virginia 23901",37.30209650000,-78.391940100000
3039,"H.E.L.P. Inc. - Hampton Roads Ecumenical Lodgings and Provisions, Inc Hampton Virginia","1320 LaSalle Avenue Hampton, Virginia 23669",37.03079605000,-76.361389100000
3040,Light House Ministries Keller Virginia,"18317 N.R. North Street Keller, Virginia 23401",37.61990737915,-75.765876770020
3041,Peninsula Rescue Mission Newport News Virginia,"3700 Huntington Ave. Newport News, Virginia 23607",36.98638000000,-76.433130000000
3042,"Menchville House Ministries, Inc. Newport News Virginia","P.O. Box 22687 Newport News, Virginia 23609",36.97999954000,-76.430000300000
3043,Four Oaks Day Service Center  Newport News Virginia,"7401 Warwick Blvd Newport News, Virginia 23607",37.01346000000,-76.449210000000
3044,PORT Emergency Winter Shelter Newport News Virginia,"Scattered Sites Newport News, Virginia 23601",37.07814788818,-76.467948913574
3045,CAPS Night Stay Winter Shelter Suffolk ,"326 N. Main St. Suffolk, Virginia 23434",36.73357430000,-76.581148000000
3046,The Genieve Shelter Suffolk Virginia,"157 N Main St Suffolk, Virginia 23434",36.72945740000,-76.583159500000
3047,Portsmouth Volunteers for the Homeless Portsmouth Virginia,"800 Williamsburg Ave Suite B Portsmouth, Virginia 23704",36.83248901000,-76.320396400000
3048,"NATASHA House, Inc Yorktown Virginia","PO Box 1869 Yorktown, Virginia 23692",37.16454315186,-76.444740295410
3049,Barrett Transitional Home Norfolk Virginia,"2129 Vincent Ave Norfolk, Virginia 23504",36.86039352000,-76.250907900000
3050,Union Mission Norfolk Virginia,"5100 East Virginia Beach Boulevard Norfolk, Virginia 23502",36.85765457000,-76.224960300000
3051,Grace Haven Family Shelter Williamsburg Virginia,"10 Harrison Ave Williamsburg, Virginia 23185",37.27479683000,-76.715016330000
3052,ECHO Shelter Tappahannock Tappahannock Virginia,"486 Hospital Road Tappahannock, Virginia 22560",37.90101560000,-76.878340100000
3053,St. Mary's County DSS - Joseph D. Carter Bldg. Leonardtown Maryland,"23110 Leonard Hall Drive Leonardtown, Maryland 20650",38.30531692505,-76.631027221680
